language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
BURUM	bmu	new	1231	96	dolokNi	2	
ONO	ons	new	1231	96	wele	3	
KOMBA	kpf	new	1231	96	irakNo	2	
SELEPET	spl	new	1231	96	oiNe	4	
TIMBE	tim	new	1231	96	irakNe	2	
NABAK	naf	new	1231	96	arakN3N	2	
MOMOLILI	mci	new	1231	96	gor3N	5	
KATE	kmg	good	1035	97	biaNne	1	
MAPE_2	mlh	good	1035	97	fine	2	
DEDUA	ded	good	1035	97	gombuNa	3	
HUBE	kgf	good	1035	97	fia	2	
TOBO	tbv	good	1035	97	eha	4	
KOSORONG	ksr	good	1035	97	aua	5	
MINDIK	bmu	good	1035	97	olpNi	6	
BURUM	bmu	good	1035	97	olpNi	6	
ONO	ons	good	1035	97	maine	7	
KOMBA	kpf	good	1035	97	olipNo	6	
SELEPET	spl	good	1035	97	olipNe	6	
TIMBE	tim	good	1035	97	olipNe	6	
NABAK	naf	good	1035	97	kp~emben3N	8	
MOMOLILI	mci	good	1035	97	saNgam	9	
KATE	kmg	round	1395	98	oroN oroN	1	
MAPE_2	mlh	round	1395	98	oroN	1	
DEDUA	ded	round	1395	98	oroN	1	
HUBE	kgf	round	1395	98	rerek rerek	2	
TOBO	tbv	round	1395	98	koroN koroN	1	
KOSORONG	ksr	round	1395	98	lilik lilik	2	
MINDIK	bmu	round	1395	98	lilik lilik	2	
BURUM	bmu	round	1395	98	lambo	3	
ONO	ons	round	1395	98	lolik lolik	2	
KOMBA	kpf	round	1395	98	gawoN gawoN	4	
SELEPET	spl	round	1395	98	gawoN gawoN	4	
TIMBE	tim	round	1395	98	gawoN gawoN	4	
NABAK	naf	round	1395	98	kililiN	5	
MOMOLILI	mci	round	1395	98	warag3n	6	
KATE	kmg	dry	1398	99	kereNke	1	
MAPE_2	mlh	dry	1398	99	ciga	2	
DEDUA	ded	dry	1398	99	kereN	1	
HUBE	kgf	dry	1398	99	irege	3	
TOBO	tbv	dry	1398	99	cipko	4	
KOSORONG	ksr	dry	1398	99	tobori	5	
MINDIK	bmu	dry	1398	99	oroNgo	6	
BURUM	bmu	dry	1398	99	oroNgo	6	
ONO	ons	dry	1398	99	cipki	4	
KOMBA	kpf	dry	1398	99	araroN	6	
SELEPET	spl	dry	1398	99	horoN	6	
TIMBE	tim	dry	1398	99	kamili	7	
NABAK	naf	dry	1398	99	ko	8	
MOMOLILI	mci	dry	1398	99	alaNg3	6	
KATE	kmg	name	1405	100	coNe	1	"stem, ""its name"""
MAPE_2	mlh	name	1405	100	ciNo	1	
DEDUA	ded	name	1405	100	kiwa	2	"stem, ""its name"""
HUBE	kgf	name	1405	100	kiwa	2	"stem, ""its name"""
TOBO	tbv	name	1405	100	kiwa	2	"stem, ""its name"""
KOSORONG	ksr	name	1405	100	cakota	3	
MINDIK	bmu	name	1405	100	kurap	4	
BURUM	bmu	name	1405	100	kp~et	5	
ONO	ons	name	1405	100	dei	6	"stem, ""its name"""
KOMBA	kpf	name	1405	100	kut	7	"stem, ""its name"""
SELEPET	spl	name	1405	100	kut	7	"stem, ""its name"""
TIMBE	tim	name	1405	100	kot	7	"stem, ""its name"""
NABAK	naf	name	1405	100	cik3t	3	"stem, ""its name"""
MOMOLILI	mci	name	1405	100	kot	7	"stem, ""its name"""
